"Notes"	"State"	"State Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error	Age Adjusted Rate
	"New York"	"36"	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	30	113891913	0.03	0.00	0.02
	"New York"	"36"	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	54	113891913	0.05	0.01	0.04
	"New York"	"36"	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	37	113891913	0.03	0.01	0.03
	"New York"	"36"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	447	113891913	0.39	0.02	0.36
	"New York"	"36"	"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V47.6"	302	113891913	0.27	0.02	0.25
	"New York"	"36"	"Car occupant injured in collision with fixed or stationary object, unspecified car occupant injured in traffic accident"	"V47.9"	66	113891913	0.06	0.01	0.05
	"New York"	"36"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	110	113891913	0.10	0.01	0.09
	"New York"	"36"	"Car occupant injured in noncollision transport accident, passenger injured in traffic accident"	"V48.6"	127	113891913	0.11	0.01	0.11
	"New York"	"36"	"Car occupant injured in noncollision transport accident, unspecified car occupant injured in traffic accident"	"V48.9"	35	113891913	0.03	0.01	0.03
	"New York"	"36"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.4"	51	113891913	0.04	0.01	0.04
	"New York"	"36"	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.5"	94	113891913	0.08	0.01	0.08
	"New York"	"36"	"Unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.6"	33	113891913	0.03	0.01	0.03
	"New York"	"36"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	170	113891913	0.15	0.01	0.14
	"New York"	"36"	"Occupant of pick-up truck or van injured in collision with fixed or stationary object, driver injured in traffic accident"	"V57.5"	34	113891913	0.03	0.01	0.03
	"New York"	"36"	"Occupant of pick-up truck or van injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V57.6"	15	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in traffic accident"	"V58.5"	15	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Occupant of pick-up truck or van injured in noncollision transport accident, passenger injured in traffic accident"	"V58.6"	20	113891913	0.02	0.00	0.02
	"New York"	"36"	"Occupant of pick-up truck or van injured in noncollision transport accident, unspecified occupant of pick-up truck or van injured in traffic accident"	"V58.9"	10	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Driver of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.0"	49	113891913	0.04	0.01	0.04
	"New York"	"36"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.3"	13	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.5"	67	113891913	0.06	0.01	0.06
	"New York"	"36"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.9"	40	113891913	0.04	0.01	0.03
	"New York"	"36"	"Person injured in collision between car and two- or three-wheeled motor vehicle (traffic)"	"V87.0"	13	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Person injured in collision between car and pick-up truck or van (traffic)"	"V87.2"	22	113891913	0.02	0.00	0.02
	"New York"	"36"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	539	113891913	0.47	0.02	0.45
	"New York"	"36"	"Person injured in other specified noncollision transport accidents involving motor vehicle (traffic)"	"V87.8"	41	113891913	0.04	0.01	0.03
	"New York"	"36"	"Person injured in unspecified motor-vehicle accident, nontraffic"	"V89.0"	17	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	1640	113891913	1.44	0.04	1.35
	"New York"	"36"	"Person injured in unspecified vehicle accident"	"V89.9"	42	113891913	0.04	0.01	0.03
	"New York"	"36"	"Accident to watercraft causing drowning and submersion, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V90.9"	17	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Water-transport-related drowning and submersion without accident to watercraft, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V92.9"	10	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Accident to commercial fixed-wing aircraft, injuring occupant"	"V95.3"	35	113891913	0.03	0.01	0.03
	"New York"	"36"	"Unspecified aircraft accident injuring occupant"	"V95.9"	10	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Fall involving ice-skates, skis, roller-skates or skateboards"	"W02"	20	113891913	0.02	0.00	0.02
	"New York"	"36"	"Fall on and from stairs and steps"	"W10"	29	113891913	0.03	0.00	0.02
	"New York"	"36"	"Fall from, out of or through building or structure"	"W13"	83	113891913	0.07	0.01	0.07
	"New York"	"36"	"Fall from cliff"	"W15"	13	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Other fall from one level to another"	"W17"	116	113891913	0.10	0.01	0.10
	"New York"	"36"	"Other fall on same level"	"W18"	30	113891913	0.03	0.00	0.03
	"New York"	"36"	"Unspecified fall"	"W19"	50	113891913	0.04	0.01	0.04
	"New York"	"36"	"Struck by thrown, projected or falling object"	"W20"	71	113891913	0.06	0.01	0.06
	"New York"	"36"	"Striking against or struck by other objects"	"W22"	17	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Caught, crushed, jammed or pinched in or between objects"	"W23"	13	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Contact with lifting and transmission devices, not elsewhere classified"	"W24"	12	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Contact with agricultural machinery"	"W30"	10	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Contact with other and unspecified machinery"	"W31"	22	113891913	0.02	0.00	0.02
	"New York"	"36"	"Handgun discharge"	"W32"	11	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Rifle, shotgun and larger firearm discharge"	"W33"	12	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Discharge from other and unspecified firearms"	"W34"	58	113891913	0.05	0.01	0.05
	"New York"	"36"	"Drowning and submersion while in bath-tub"	"W65"	37	113891913	0.03	0.01	0.03
	"New York"	"36"	"Drowning and submersion while in swimming-pool"	"W67"	182	113891913	0.16	0.01	0.16
	"New York"	"36"	"Drowning and submersion following fall into swimming-pool"	"W68"	23	113891913	0.02	0.00	0.02
	"New York"	"36"	"Drowning and submersion while in natural water"	"W69"	248	113891913	0.22	0.01	0.21
	"New York"	"36"	"Drowning and submersion following fall into natural water"	"W70"	45	113891913	0.04	0.01	0.04
	"New York"	"36"	"Other specified drowning and submersion"	"W73"	41	113891913	0.04	0.01	0.04
	"New York"	"36"	"Unspecified drowning and submersion"	"W74"	230	113891913	0.20	0.01	0.20
	"New York"	"36"	"Accidental suffocation and strangulation in bed"	"W75"	320	113891913	0.28	0.02	0.29
	"New York"	"36"	"Other accidental hanging and strangulation"	"W76"	69	113891913	0.06	0.01	0.06
	"New York"	"36"	"Inhalation of gastric contents"	"W78"	23	113891913	0.02	0.00	0.02
	"New York"	"36"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	64	113891913	0.06	0.01	0.06
	"New York"	"36"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	107	113891913	0.09	0.01	0.09
	"New York"	"36"	"Other specified threats to breathing"	"W83"	23	113891913	0.02	0.00	0.02
	"New York"	"36"	"Unspecified threat to breathing"	"W84"	96	113891913	0.08	0.01	0.09
	"New York"	"36"	"Exposure to other specified electric current"	"W86"	13	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Exposure to unspecified electric current"	"W87"	15	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Exposure to uncontrolled fire in building or structure"	"X00"	514	113891913	0.45	0.02	0.46
	"New York"	"36"	"Exposure to unspecified smoke, fire and flames"	"X09"	21	113891913	0.02	0.00	0.02
	"New York"	"36"	"Exposure to excessive natural heat"	"X30"	19	113891913	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"New York"	"36"	"Exposure to excessive natural cold"	"X31"	17	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	13	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	53	113891913	0.05	0.01	0.04
	"New York"	"36"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	1282	113891913	1.13	0.03	1.04
	"New York"	"36"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	912	113891913	0.80	0.03	0.74
	"New York"	"36"	"Accidental poisoning by and exposure to alcohol"	"X45"	59	113891913	0.05	0.01	0.05
	"New York"	"36"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	86	113891913	0.08	0.01	0.07
	"New York"	"36"	"Exposure to unspecified factor"	"X59"	92	113891913	0.08	0.01	0.08
	"New York"	"36"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	68	113891913	0.06	0.01	0.06
	"New York"	"36"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	12	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	37	113891913	0.03	0.01	0.03
	"New York"	"36"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	27	113891913	0.02	0.00	0.02
	"New York"	"36"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	126	113891913	0.11	0.01	0.10
	"New York"	"36"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	60	113891913	0.05	0.01	0.05
	"New York"	"36"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	1503	113891913	1.32	0.03	1.24
	"New York"	"36"	"Intentional self-harm by drowning and submersion"	"X71"	80	113891913	0.07	0.01	0.07
	"New York"	"36"	"Intentional self-harm by handgun discharge"	"X72"	19	113891913	0.02 (Unreliable)	0.00	0.02 (Unreliable)
	"New York"	"36"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	290	113891913	0.25	0.01	0.24
	"New York"	"36"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	633	113891913	0.56	0.02	0.52
	"New York"	"36"	"Intentional self-harm by smoke, fire and flames"	"X76"	13	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Intentional self-harm by sharp object"	"X78"	26	113891913	0.02	0.00	0.02
	"New York"	"36"	"Intentional self-harm by jumping from a high place"	"X80"	293	113891913	0.26	0.02	0.24
	"New York"	"36"	"Intentional self-harm by jumping or lying before moving object"	"X81"	135	113891913	0.12	0.01	0.11
	"New York"	"36"	"Intentional self-harm by crashing of motor vehicle"	"X82"	22	113891913	0.02	0.00	0.02
	"New York"	"36"	"Intentional self-harm by other specified means"	"X83"	15	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Intentional self-harm by unspecified means"	"X84"	26	113891913	0.02	0.00	0.02
	"New York"	"36"	"Assault by drugs, medicaments and biological substances"	"X85"	16	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Assault by gases and vapours"	"X88"	12	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Assault by hanging, strangulation and suffocation"	"X91"	166	113891913	0.15	0.01	0.14
	"New York"	"36"	"Assault by drowning and submersion"	"X92"	42	113891913	0.04	0.01	0.04
	"New York"	"36"	"Assault by handgun discharge"	"X93"	31	113891913	0.03	0.00	0.03
	"New York"	"36"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	116	113891913	0.10	0.01	0.10
	"New York"	"36"	"Assault by other and unspecified firearm discharge"	"X95"	3460	113891913	3.04	0.05	2.83
	"New York"	"36"	"Assault by smoke, fire and flames"	"X97"	57	113891913	0.05	0.01	0.05
	"New York"	"36"	"Assault by sharp object"	"X99"	881	113891913	0.77	0.03	0.72
	"New York"	"36"	"Assault by blunt object"	"Y00"	10	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Assault by crashing of motor vehicle"	"Y03"	20	113891913	0.02	0.00	0.02
	"New York"	"36"	"Assault by bodily force"	"Y04"	12	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"By unspecified person"	"Y06.9"	15	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"By unspecified person"	"Y07.9"	123	113891913	0.11	0.01	0.11
	"New York"	"36"	"Assault by other specified means"	"Y08"	72	113891913	0.06	0.01	0.06
	"New York"	"36"	"Assault by unspecified means"	"Y09"	454	113891913	0.40	0.02	0.39
	"New York"	"36"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	12	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	133	113891913	0.12	0.01	0.11
	"New York"	"36"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	78	113891913	0.07	0.01	0.06
	"New York"	"36"	"Poisoning by and exposure to other gases and vapours, undetermined intent"	"Y17"	15	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Hanging, strangulation and suffocation, undetermined intent"	"Y20"	42	113891913	0.04	0.01	0.04
	"New York"	"36"	"Drowning and submersion, undetermined intent"	"Y21"	54	113891913	0.05	0.01	0.05
	"New York"	"36"	"Other and unspecified firearm discharge, undetermined intent"	"Y24"	15	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Exposure to smoke, fire and flames, undetermined intent"	"Y26"	10	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Falling, jumping or pushed from a high place, undetermined intent"	"Y30"	44	113891913	0.04	0.01	0.04
	"New York"	"36"	"Other specified events, undetermined intent"	"Y33"	27	113891913	0.02	0.00	0.02
	"New York"	"36"	"Unspecified event, undetermined intent"	"Y34"	90	113891913	0.08	0.01	0.08
	"New York"	"36"	"Legal intervention involving firearm discharge"	"Y35.0"	51	113891913	0.04	0.01	0.04
	"New York"	"36"	"Drug or medicament, unspecified"	"Y57.9"	12	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Surgical operation with anastomosis, bypass or graft"	"Y83.2"	10	113891913	0.01 (Unreliable)	0.00	0.01 (Unreliable)
	"New York"	"36"	"Other medical procedures"	"Y84.8"	25	113891913	0.02	0.00	0.02
	"New York"	"36"	"Sequelae of motor-vehicle accident"	"Y85.0"	33	113891913	0.03	0.01	0.03
	"New York"	"36"	"Sequelae of other accidents"	"Y86"	36	113891913	0.03	0.01	0.03
	"New York"	"36"	"Sequelae of assault"	"Y87.1"	42	113891913	0.04	0.01	0.04
	"North Carolina"	"37"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	69	55213712	0.12	0.02	0.13
	"North Carolina"	"37"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	10	55213712	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"North Carolina"	"37"	"Septicaemia due to Streptococcus pneumoniae"	"A40.3"	11	55213712	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"North Carolina"	"37"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	24	55213712	0.04	0.01	0.04
	"North Carolina"	"37"	"Septicaemia, unspecified"	"A41.9"	239	55213712	0.43	0.03	0.43
	"North Carolina"	"37"	"Unspecified viral encephalitis"	"A86"	12	55213712	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"North Carolina"	"37"	"Herpesviral infection, unspecified"	"B00.9"	12	55213712	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"North Carolina"	"37"	"HIV disease resulting in other bacterial infections"	"B20.1"	11	55213712	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"North Carolina"	"37"	"HIV disease resulting in multiple infections"	"B20.7"	16	55213712	0.03 (Unreliable)	0.01	0.03 (Unreliable)
	"North Carolina"	"37"	"HIV disease resulting in other specified conditions"	"B23.8"	21	55213712	0.04	0.01	0.04
	"North Carolina"	"37"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	24	55213712	0.04	0.01	0.04
	"North Carolina"	"37"	"Adenovirus infection, unspecified"	"B34.0"	15	55213712	0.03 (Unreliable)	0.01	0.03 (Unreliable)
	"North Carolina"	"37"	"Other viral infections of unspecified site"	"B34.8"	37	55213712	0.07	0.01	0.07
	"North Carolina"	"37"	"Viral infection, unspecified"	"B34.9"	45	55213712	0.08	0.01	0.08
	"North Carolina"	"37"	"Candidal septicaemia"	"B37.7"	13	55213712	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"North Carolina"	"37"	"Unspecified mycosis"	"B49"	17	55213712	0.03 (Unreliable)	0.01	0.03 (Unreliable)
	"North Carolina"	"37"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	25	55213712	0.05	0.01	0.04
	"North Carolina"	"37"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	14	55213712	0.03 (Unreliable)	0.01	0.02 (Unreliable)
	"North Carolina"	"37"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	12	55213712	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"North Carolina"	"37"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	132	55213712	0.24	0.02	0.23
	"North Carolina"	"37"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	18	55213712	0.03 (Unreliable)	0.01	0.03 (Unreliable)
	"North Carolina"	"37"	"Peripheral nerves and autonomic nervous system, unspecified - Malignant neoplasms"	"C47.9"	10	55213712	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"North Carolina"	"37"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	120	55213712	0.22	0.02	0.21
	"North Carolina"	"37"	"Testis, unspecified - Malignant neoplasms"	"C62.9"	14	55213712	0.03 (Unreliable)	0.01	0.02 (Unreliable)
	"North Carolina"	"37"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	35	55213712	0.06	0.01	0.06
	"North Carolina"	"37"	"Cerebrum, except lobes and ventricles - Malignant neoplasms"	"C71.0"	13	55213712	0.02 (Unreliable)	0.01	0.02 (Unreliable)
	"North Carolina"	"37"	"Cerebellum - Malignant neoplasms"	"C71.6"	51	55213712	0.09	0.01	0.09
	"North Carolina"	"37"	"Brain stem - Malignant neoplasms"	"C71.7"	71	55213712	0.13	0.02	0.13
	"North Carolina"	"37"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	163	55213712	0.30	0.02	0.30
